3,5
4,5
8,5
-7,5
1,5
20,5
-3,5
2,5
13,5
6,5
-5,5
-16,5
-9,5
-22,6
-35,6
-7,6
-7,6
11,6
10,6
12,6
-8,6
5,6
0,6
-10,6
-12,6
4,6
-9,6
5,6
-7,6
-3,6
-23,1
8,1
13,1
-10,1
-11,1
27,1
-2,1
-6,1
-13,1
26,1
-7,1
-10,1
21,1
10,1
11,1
14,1
1,6
-5,6
5,6
2,6
0,6
-14,6
-12,6
-4,6
-28,6
-17,6
10,6
22,6
-26,6
23,6
20,6
-7,6
-22,6
11,1
-2,1
-15,1
0,1
4,1
7,1
4,1
28,1
-1,1
-22,1
-10,1
11,1
-19,1
9,1
14,1
-39,1
-14,1
8,4
-16,4
-15,4
6,4
8,4
0,4
16,4
39,4
14,4
5,4
9,4
-1,4
-13,4
-26,4
11,4
34,4
0,3
20,3
-13,3
-20,3
6,3
3,3
13,3
-3,3
1,3
9,3
-3,3
27,3
-12,3
-16,3
19,3
3,3
-1,3
-7,0
-2,0
10,0
-13,0
-17,0
10,0
12,0
6,0
-3,0
23,0
-17,0
8,0
-2,0
4,0
10,0
35,0
25,-4
1,-4
5,-4
-8,-4
-14,-4
-49,-4
-10,-4
4,-4
-1,-4
-9,-4
16,-4
0,-4
1,-4
15,-4
-3,-4
-34,-4
1,-4
42,0
0,0
-11,0
2,0
7,0
15,0
3,0
-19,0
-8,0
-25,0
24,0
6,0
-26,0
0,0
0,0
-13,0
-17,0
-2,1
-22,1
-17,1
-4,1
-10,1
-26,1
11,1
24,1
-9,1
-9,1
-12,1
11,1
-22,1
1,1
10,1
-22,1
1,-4
-3,-4
17,-4
-1,-4
4,-4
7,-4
-5,-4
25,-4
28,-4
6,-4
-36,-4
20,-4
55,-4
48,-4
-1,-4
-13,-4
-28,-4
-21,4
-36,4
-20,4
-15,4
0,4
-1,4
-9,4
-16,4
18,4
14,4
0,4
9,4
8,4
-17,4
10,4
18,4
-7,5
-19,5
15,5
0,5
-22,5
-3,5
30,5
1,5
-10,5
8,5
20,5
-13,5
4,5
6,5
1,5
-17,5
6,5
-29,1
-25,1
-20,1
-6,1
-14,1
4,1
0,1
-12,1
-8,1
5,1
-7,1
-14,1
-5,1
13,1
-4,1
-11,1
6,1
-11,-5
-17,-5
-10,-5
1,-5
10,-5
21,-5
5,-5
-31,-5
7,-5
6,-5
4,-5
12,-5
10,-5
10,-5
4,-5
0,-5
-1,-8
-4,-8
-13,-8
3,-8
-11,-8
7,-8
-35,-8
-3,-8
10,-8
-33,-8
-2,-8
26,-8
7,-8
-1,-8
25,-8
32,-8
0,-8
7,-6
-8,-6
-10,-6
-19,-6
11,-6
2,-6
-16,-6
5,-6
25,-6
-37,-6
-6,-6
28,-6
6,-6
-27,-6
-1,-6
10,-6
11,-11
8,-11
7,-11
0,-11
-7,-11
6,-11
18,-11
-2,-11
-16,-11
4,-11
17,-11
-23,-11
-3,-11
23,-11
-4,-11
-5,-11
0,-11
-10,-1
3,-1
35,-1
-10,-1
-6,-1
20,-1
7,-1
-7,-1
-11,-1
7,-1
-9,-1
-4,-1
18,-1
18,-1
-20,-1
0,-1
19,-1
23,-3
7,-3
26,-3
14,-3
3,-3
27,-3
-5,-3
-19,-3
-16,-3
-7,-3
-22,-3
-7,-3
9,-3
35,-3
7,-3
-20,-3
0,-5
-2,-5
-28,-5
8,-5
-15,-5
-32,-5
2,-5
0,-5
11,-5
-1,-5
7,-5
23,-5
35,-5
11,-5
1,-5
-18,-5
-40,-5
-20,-1
-6,-1
1,-1
16,-1
20,-1
-28,-1
-32,-1
15,-1
2,-1
0,-1
0,-1
-20,-1
-5,-1
-27,-1
-15,-1
-10,-1
-22,-2
-2,-2
-8,-2
7,-2
0,-2
42,-2
-12,-2
-9,-2
14,-2
3,-2
-3,-2
3,-2
15,-2
-15,-2
-19,-2
19,-2
1,-2
8,0
-10,0
-2,0
-3,0
-14,0
20,0
-1,0
-22,0
0,0
1,0
-11,0
18,0
22,0
0,0
-14,0
0,0
1,0
-4,-4
-2,-4
21,-4
13,-4
-12,-4
22,-4
24,-4
-7,-4
-22,-4
10,-4
10,-4
8,-4
6,-4
10,-4
-7,-4
6,-4
17,-5
-9,-5
-2,-5
9,-5
-2,-5
-2,-5
27,-5
21,-5
-12,-5
-2,-5
20,-5
-15,-5
-27,-4
-2,-4
8,-4
2,-4
0,-4
10,2
-4,2
-1,2
-1,2
2,2
-20,2
-26,2
0,2
0,2
-28,2
-6,1
12,1
-21,1
11,1
8,1
-25,1
-25,-1
3,-1
10,-1
25,-1
-2,-1
22,-1
-9,-1
-15,-1
1,-1
8,-1
-4,-1
8,0
0,0
-23,0
0,0
22,0
-10,0
-13,0
-9,0
-9,0
0,0
-4,0
11,0
-16,0
-13,0
-17,0
-15,0
-18,0
-13,0
-10,0
-25,0
-10,0
9,0
8,0
-21,-3
0,-3
10,-3
-8,-3
-8,-3
4,-3
21,-3
9,-3
21,-3
16,-3
4,-3
14,-3
-14,-3
-1,-3
-12,-3
-21,-3
-7,0
0,0
-11,0
2,0
-14,0
8,0
-2,0
25,0
-12,0
28,0
-14,0
-47,0
-21,0
-11,0
-6,0
-7,0
-4,0
-16,2
1,2
23,2
31,2
13,2
8,2
6,2
9,2
-35,2
-27,2
12,2
8,2
-2,2
18,2
27,2
-38,2
-28,1
10,1
6,1
-5,1
0,1
17,1
-13,1
-11,1
7,1
7,1
8,1
45,1
1,1
-24,1
-50,1
-10,1
-32,1
-31,-2
9,-2
1,-2
-23,-2
26,-2
7,-2
-8,-2
-22,-2
-3,-2
20,-2
32,-2
50,-2
16,-2
12,-2
-9,-2
5,-2
23,-2
24,2
-12,2
2,2
-9,2
8,2
-19,2
-45,2
-26,2
-6,2
-17,2
-3,2
6,2
-11,2
20,2
-2,2
27,2
0,3
-4,3
-6,3
4,3
-9,3
-24,3
19,3
0,3
-1,3
11,3
12,3
14,2
19,2
17,2
10,2
6,2
4,2
11,2
-18,2
8,2
0,2
-18,2
-15,2
21,2
-8,2
-4,2
-8,2
3,2
-19,2
16,2
7,2
1,2
-4,2
13,7
21,7
7,7
15,7
3,7
4,7
-5,7
5,7
12,7
-1,7
16,7
22,7
-5,7
-15,7
-9,7
-12,7
3,7
-26,5
-4,5
-14,5
-2,5
31,5
5,5
-13,5
-5,5
-20,5
-10,5
-18,5
-7,5
0,5
-5,5
11,5
-6,5
-6,5
1,3
-11,3
11,3
5,3
-3,3
15,3
11,3
6,3
20,3
-25,3
-17,3
11,3
4,3
5,3
0,3
-7,3
12,1
4,1
-7,1
-10,1
-10,1
-13,1
-12,1
-13,1
-4,1
-2,1
-5,1
-11,1
13,1
-16,1
-6,1
7,1
12,1
-2,2
-3,2
20,2
11,2
-12,2
26,2
0,2
-7,2
-7,2
16,2
11,2
30,2
42,2
27,2
9,2
-8,2
2,6
2,6
0,6
-7,6
-2,6
11,6
1,6
1,6
-32,6
4,6
-11,6
-12,6
-17,6
9,6
-12,6
-7,6
-9,6
-11,1
-17,1
-20,1
-3,1
