80,3
-42,3
110,3
-52,3
-38,3
-7,3
-99,3
100,3
-45,3
-13,3
11,3
9,3
43,3
-43,3
92,3
-77,3
69,3
93,3
116,3
69,3
0,3
-90,3
46,6
-89,6
-18,6
-128,6
87,6
49,6
-119,6
-53,6
-59,6
19,6
119,6
-13,6
31,6
-100,6
55,6
67,6
58,6
39,4
42,4
113,4
16,4
-41,4
19,4
-68,4
121,4
-95,4
12,4
-25,4
-23,4
53,4
61,4
-124,4
-89,4
-83,6
-13,6
-68,6
-43,6
86,6
34,6
-14,6
-88,6
-123,6
-20,6
-110,6
-44,6
23,6
120,6
115,6
31,6
79,6
-11,4
-4,4
-10,4
-91,4
101,4
-62,4
-29,4
26,4
-60,4
-81,3
-93,3
-56,3
-108,3
-41,3
-47,3
66,3
-19,3
10,0
75,0
47,0
80,0
91,0
-93,0
107,0
-24,0
-22,0
-43,0
-87,0
93,0
-43,0
99,0
71,0
0,0
86,4
-113,4
-57,4
-94,4
-27,4
-63,4
-97,4
68,4
-118,4
-56,4
-82,4
-114,4
-111,4
102,4
-47,4
42,4
15,4
-92,6
98,6
-7,6
19,6
84,6
-58,6
15,6
-55,6
-11,6
-13,6
-107,6
-109,6
38,6
-23,6
111,6
66,6
28,5
127,5
64,5
98,5
31,5
-55,5
-76,5
119,5
27,5
20,5
-108,5
-30,5
1,5
-47,5
112,5
59,5
-43,5
47,4
-79,4
112,4
57,4
0,4
79,4
-51,4
-127,4
27,4
-127,4
-111,4
63,4
-28,4
90,4
71,4
107,4
-71,4
109,3
-116,3
-30,3
-2,3
-11,3
-118,3
126,3
-98,3
124,3
71,3
-27,3
63,3
-6,3
71,3
51,3
70,3
-31,7
32,7
-52,7
51,7
122,7
-98,7
-114,7
-46,7
-107,7
-39,7
-72,7
-95,7
-88,7
-74,7
51,7
98,7
-36,7
9,8
92,8
80,8
-53,8
-15,8
-10,8
71,8
47,8
-117,8
23,8
79,8
76,8
-49,8
47,8
-99,8
-8,8
98,9
-47,9
82,9
-74,9
11,9
-1,9
27,9
-44,9
-91,9
98,9
-31,9
-105,9
43,9
92,9
-38,9
-51,9
65,9
38,7
88,7
118,7
86,7
81,7
21,7
9,7
30,7
108,7
106,7
-81,7
97,7
107,7
96,7
-25,7
123,7
101,6
-86,1
-58,1
19,1
26,1
112,1
-50,1
-33,1
-39,1
-103,1
36,1
-114,1
2,1
-13,1
8,1
-65,1
120,1
-35,3
-49,3
121,3
-61,3
-46,3
67,3
37,3
-99,3
-84,3
101,3
72,3
70,3
-4,3
-79,3
-118,3
15,3
-3,3
25,3
-1,3
47,3
-123,3
86,3
-128,3
47,3
36,3
-116,3
87,3
81,3
-3,3
20,3
-81,3
-80,3
-38,3
71,2
-115,2
100,2
-126,2
30,2
-124,2
-44,2
-113,2
5,2
90,2
-76,2
-72,2
-56,2
83,2
-103,2
42,2
-124,2
24,2
100,2
91,2
-3,2
13,2
-70,2
-79,2
-25,2
78,2
-25,2
-123,2
53,2
6,2
-37,2
-61,2
-102,2
-12,2
-40,0
-81,0
110,0
14,0
-4,0
-117,0
-120,0
-67,0
-37,0
62,0
47,0
123,0
51,0
67,0
-68,0
11,0
18,0
115,0
78,0
-50,0
-99,0
-16,0
-20,0
57,0
-41,0
-28,0
70,0
32,0
78,0
-28,0
22,0
-100,0
-124,0
63,8
-16,8
-65,8
10,8
40,8
-68,8
39,8
-89,8
72,8
82,8
-42,8
63,8
-91,8
15,8
87,8
78,8
40,3
33,3
-53,3
-57,3
22,3
101,3
-21,3
98,3
-44,3
115,3
81,3
124,3
-30,3
-55,3
90,3
72,3
29,3
34,0
-44,0
-13,0
-39,0
23,0
-17,0
-76,0
-51,0
-32,0
118,0
86,0
53,0
67,0
127,0
-84,0
81,0
82,0
125,-5
48,-5
-9,-5
56,-5
3,-5
-112,-5
101,-5
-70,-5
109,-5
122,-5
25,-5
126,-5
125,-5
-74,-5
88,-5
-51,-5
-51,2
-51,2
-98,2
-69,2
20,2
42,2
46,2
-60,2
117,2
-16,2
117,2
-48,2
-2,2
110,2
-35,2
-94,2
-114,2
-6,1
-74,1
111,1
62,1
-119,1
-54,1
45,1
102,1
-82,1
-81,1
85,1
-112,1
109,1
105,1
10,1
-119,1
-112,4
-124,4
45,4
102,4
-61,4
-97,4
76,4
127,4
29,4
-40,4
76,4
-10,4
88,4
-1,4
31,4
-117,4
40,4
-107,4
-92,4
-92,4
126,4
26,4
-59,4
-73,4
-93,4
-3,4
-31,4
98,4
41,4
76,4
88,4
74,4
-97,4
-32,4
-97,4
36,4
123,4
-19,4
84,4
103,4
-22,4
-92,4
-35,4
-111,4
118,4
96,4
-58,4
27,4
-18,4
-97,4
-9,0
-1,0
51,0
-6,0
57,0
100,0
85,0
-78,0
14,0
29,0
-119,0
111,0
-58,0
-55,0
55,0
14,0
-18,0
114,4
96,4
-50,4
38,4
-17,4
86,4
-61,4
107,4
-54,4
-29,4
-51,4
-56,4
46,4
-118,4
77,4
95,4
63,0
8,0
-105,0
-26,0
-87,0
38,0
11,0
-124,0
116,0
-127,0
-39,0
57,0
-42,0
-48,0
112,0
15,0
-102,0
-73,4
110,4
-46,4
54,4
-110,4
54,4
-123,4
-77,4
-45,4
53,4
49,4
-32,4
-89,4
66,4
61,4
-107,4
-101,4
-52,-1
51,-1
30,-1
-125,-1
-39,-1
-123,-1
-90,-1
22,-1
14,-1
80,-1
-64,-1
49,-1
-32,-1
15,-1
11,-1
-81,-1
5,4
5,4
-103,4
51,4
0,4
-104,4
-22,4
-126,4
0,4
-71,4
-68,4
46,4
-52,4
8,4
-70,4
6,4
95,4
-59,1
-80,1
-107,1
95,1
88,1
-56,1
37,1
-46,1
29,1
-69,1
6,1
20,1
114,1
68,1
-48,1
83,1
115,0
41,0
-36,0
-59,0
-1,0
26,0
-46,0
59,0
103,0
52,0
-53,0
-2,0
58,0
-49,0
10,0
-11,0
-41,0
66,-5
-84,-5
-115,-5
-4,-5
102,-5
-14,-5
96,-5
-54,-5
109,-5
72,-5
-36,-5
-76,-5
125,-5
-98,-5
7,-5
115,-5
-105,-5
-16,0
-106,0
-96,0
48,0
118,0
108,0
-37,0
-66,0
125,0
-8,0
-39,0
-23,0
-31,0
15,0
92,0
74,0
-2,0
-13,0
-65,0
-123,0
101,0
60,0
-109,0
-45,0
-73,0
-71,0
-37,0
-98,0
-96,0
123,0
-71,0
69,0
-77,0
-102,-1
-87,-1
-9,-1
-68,-1
17,-1
50,-1
-42,-1
-123,-1
-122,-1
-106,-1
-68,-1
101,-1
-109,-1
-20,-1
77,-1
-56,-1
-98,-6
113,-6
74,-6
-115,-6
47,-6
0,-6
83,-6
-111,-6
-92,-6
-79,-6
72,-6
-88,-6
57,-6
105,-6
-115,-6
30,-6
73,-6
-52,0
24,0
-63,0
120,0
0,0
109,0
47,0
-44,0
-85,0
-32,0
-88,0
-81,0
120,0
-55,0
85,0
-35,0
-74,0
124,0
53,0
13,0
98,0
20,0
38,0
-67,0
-13,0
-74,0
-81,0
-104,0
-44,0
-4,0
110,0
103,0
-68,0
-38,-7
63,-7
91,-7
-122,-7
-89,-7
-62,-7
49,-7
-123,-7
-107,-7
-70,-7
85,-7
117,-7
-40,-7
125,-7
38,-7
-121,-7
-90,-7
91,-3
108,-3
-59,-3
-40,-3
34,-3
-19,-3
18,-3
123,-3
-84,-3
123,-3
-93,-3
56,-3
-19,-3
47,-3
-56,-3
-19,-3
-16,-1
65,-1
-117,-1
95,-1
-47,-1
-66,-1
76,-1
108,-1
-69,-1
49,-1
-40,-1
-69,-1
-4,-1
-79,-1
-107,-1
-127,-1
-124,-1
78,-5
-24,-5
-88,-5
65,-5
68,-5
-42,-5
-100,-5
-118,-5
-73,-5
-77,-5
-107,-5
-37,-5
-30,-5
-60,-5
96,-5
124,-5
-83,-5
19,-5
-116,-5
120,-5
-18,-5
102,-5
61,-5
99,-5
-61,-5
95,-5
-112,-5
88,-5
-88,-5
103,-5
68,-5
-107,-5
-97,-5
121,-1
79,-1
54,-1
-100,-1
27,-1
30,-1
-98,-1
-88,-1
-128,-1
-127,-1
-8,-1
8,-1
114,-1
-80,-1
-74,-1
-25,-1
13,-1
69,-1
-83,-1
-18,-1
-42,-1
112,-1
-42,-1
34,-1
-49,-1
17,-1
-48,-1
113,-1
-118,-1
18,-1
103,-1
-38,-1
-74,-1
-71,-4
-82,-4
-69,-4
7,-4
-21,-4
-89,-4
-111,-4
116,-4
7,-4
123,-4
-37,-4
-87,-4
118,-4
80,-4
-43,-4
-8,-4
88,-4
-73,-1
-39,-1
2,-1
60,-1
98,-1
-90,-1
-73,-1
-82,-1
122,-1
28,-1
69,-1
-2,-1
-20,-1
-61,-1
-39,-1
60,-1
123,-1
-2,-6
91,-6
-80,-6
74,-6
127,-6
52,-6
-83,-6
-82,-6
62,-6
70,-6
74,-6
91,-6
33,-6
52,-6
122,-6
61,-5
99,0
110,0
-22,0
-111,0
3,0
92,0
-75,0
123,0
37,0
89,0
-44,0
70,0
-50,0
53,0
14,0
105,0
50,0
-68,2
67,2
-77,2
71,2
43,2
-58,2
14,2
-111,2
-64,2
-123,2
-46,2
48,2
2,2
55,2
118,2
-89,2
117,2
66,2
50,2
67,2
-57,2
53,2
-83,2
-14,2
-32,2
-78,2
-86,2
91,2
19,2
103,2
85,2
23,2
-7,2
-28,2
-109,2
26,2
-8,2
127,2
12,2
-88,2
-10,2
-20,2
-31,2
47,2
-111,2
93,2
72,2
67,2
-9,2
75,2
8,0
6,0
126,0
112,0
80,0
78,0
58,0
-88,0
-76,0
-7,0
-125,0
98,0
91,0
-57,0
-118,0
-119,0
-3,0
-24,0
78,0
-40,0
71,0
108,0
-58,0
-86,0
20,0
-66,0
65,0
76,0
-11,0
-74,0
51,0
18,0
-42,0
-9,0
-45,0
-3,0
-122,0
0,0
114,0
7,0
69,0
-49,0
1,0
101,0
-108,0
-20,0
-7,0
51,0
-116,0
-20,0
98,0
43,0
-124,0
1,0
-86,0
115,0
-2,0
5,0
69,0
75,0
51,0
-67,0
88,0
-13,0
121,0
-118,0
42,-3
-19,-3
119,-3
-64,-3
-8,-3
-27,-3
-10,-3
59,-3
-91,-3
-81,-3
-70,-3
-74,-3
8,-3
-69,-3
-75,-3
0,-3
-80,-3
-58,1
-103,1
104,1
-49,1
127,1
-44,1
-81,1
-47,1
-73,1
-90,1
75,1
38,1
-103,1
23,1
-61,1
-73,1
-52,3
-14,3
121,3
111,3
-99,3
61,3
-29,3
82,3
-59,3
-33,3
-46,3
60,3
109,3
10,3
52,3
53,3
1,3
-64,5
16,5
33,5
-73,5
-82,5
101,5
-20,5
83,5
-100,5
45,5
35,5
115,5
65,5
-102,5
-90,5
50,5
126,2
-16,2
-57,2
-16,2
97,2
53,2
-121,2
71,2
63,2
123,2
15,2
-87,2
-52,2
22,2
124,2
-84,2
7,2
62,-3
-29,-3
73,-3
33,-3
-84,-3
48,-3
